1.7359	0.186231	0.879663
2.98699	0.648393	0.229586
5.23017	0.0899326	0.533577
6.4329	0.464413	1.77341
5.65629	0.0213642	-1.7114
4.43463	0.327439	0.145072
1.10381	0.875098	-4.85625
5.52792	0.265473	-1.4392
3.95936	1.41078	-0.0656342
3.96556	0.298263	-1.06981
3.83078	0.879277	0.384379
4.48281	0.0876886	-1.82907
6.59119	1.40263	0.00583648
1.1457	1.15838	-0.435163
4.91173	0.24061	0.627503
1.58929	0.128925	0.635223
4.46361	1.83261	-5.97772
3.72104	1.45143	10.6744
2.35666	5.22329	3.8374
6.63925	1.67817	-17.7219
1.80282	0.0549627	0.793048
1.67066	4.2319	-0.328321
2.63651	0.289504	0.12043
2.69316	0.656872	-54.08
2.28831	0.0180205	-2.66526
4.29113	0.299792	-2.11688
6.41357	0.146058	-1.0676
5.99022	1.38139	0.467162
2.20731	0.17328	0.612506
1.3853	0.510678	-0.604799
6.91876	0.42042	-0.200915
1.17218	1.86929	0.0833308
4.45614	1.92213	0.734577
6.08835	0.328427	4.94903
6.71068	2.59311	2.57099
2.74252	1.52291	-28.5513
5.98136	1.97437	0.930884
1.86864	0.301691	2.06919
4.2868	0.0922379	0.283398
4.74177	1.21938	5.74641
3.04981	1.4273	-8.03437
4.67686	0.239694	-0.0116683
6.03101	4.868	-5.56754
1.46691	0.0909209	4.18966
5.75835	0.115288	-0.52412
5.90832	0.582574	4.95672
6.49689	0.0504079	-4.00311
2.61727	2.32664	0.620936
5.94568	1.03883	-1.4973
2.55256	0.061966	-2.27474
1.07776	0.475173	-1.93977
6.8656	1.73707	1.09236
6.9667	2.22354	-0.170611
5.3295	0.912317	-1.0098
5.54986	0.596703	-0.013166
6.32493	0.444726	-1.99134
5.76212	0.331077	1.46203
4.39026	1.19834	0.330677
5.45496	1.03975	-4890.76
4.93911	0.351494	0.545425
4.74574	0.997003	-2.76623
5.86706	0.524305	5.70693
5.2853	2.01941	2.63234
2.13612	3.48788	-0.985815
2.99126	1.95117	1.36099
6.70203	0.96271	-1.96718
4.23222	0.3411	0.126821
3.25333	1.08735	-1.75594
2.09678	0.00860976	-0.236836
1.21835	0.234129	-9.72735
2.95816	0.230618	0.0397384
3.81626	0.734609	0.336335
1.31738	0.841008	3.20603
1.20664	0.346097	0.304892
2.35993	0.186575	-4.12686
1.70732	0.0169519	-0.262912
1.77507	1.08639	-0.527659
2.20738	0.0654232	-14.0953
4.33144	0.647546	1.00909
1.01634	0.494923	9.89321
3.78584	0.226929	1.57717
3.43999	2.72767	-2.40378
6.6424	2.59177	0.348155
5.7761	0.340768	3.01559
2.90063	0.678492	0.922753
2.65871	0.414899	-0.0104638
5.57297	0.728633	0.201195
2.14673	1.10035	-0.70356
1.77131	1.19383	-0.0313013
4.2423	0.570506	0.55754
4.04313	1.25805	-0.36614
1.6522	0.0152704	-0.478705
2.36385	0.589726	-0.450521
3.12263	0.5238	-3.3197
6.62262	1.0803	1.16801
4.95987	0.12239	-1.37568
4.60433	0.492372	0.216339
1.73811	1.36288	0.376284
5.78752	0.792314	-32.123
3.03398	0.764943	-0.901853
2.82431	0.894306	7.20985
5.01109	6.02932	-4.89326
5.70064	0.837361	-0.311215
3.3298	0.185814	-1.77519
6.25036	0.370542	-2.07049
5.28062	2.14302	0.862152
5.04509	0.60912	2.01003
6.50781	1.0082	-1.62046
3.44884	0.0514817	2.43432
4.99668	0.150184	-9.13033
1.25654	3.37493	1.96398
4.85357	1.66319	-1.10457
2.59563	0.289848	3.33285
4.5625	0.106655	-0.836972
1.91417	0.371735	1.32224
6.54539	0.0716882	1.66498
4.50783	2.30982	-1.04485
6.69524	0.563073	2.35595
1.91183	1.965	0.85665
6.91106	1.53278	0.502536
2.67934	0.863548	8.65227
6.70046	0.713976	-0.354279
2.99909	1.17599	-0.130984
6.08695	1.173	0.0317649
6.54589	0.834031	0.133405
1.69526	0.981527	0.606664
6.82886	2.45496	0.086429
6.70651	0.213802	3.98382
1.62172	1.48078	-0.166744
1.58183	1.27172	-0.269459
4.06064	0.482603	-1.20357
6.50498	0.268631	-1.36001
3.06626	0.470185	20.0308
6.91549	0.274943	1.23857
6.44197	0.202665	-1.45578
1.57686	3.30741	0.471992
6.03284	0.830048	-22.9559
3.11626	1.15944	-0.174726
5.03747	0.428121	-0.161273
1.44262	4.02638	-0.449471
4.51553	5.76052	10.0487
4.06512	6.01582	-0.0585638
2.61593	0.122259	2.09531
1.48852	0.148597	-0.0896579
4.34708	0.147735	-3.74971
3.26674	0.0794044	2.66546
3.17726	1.4136	-0.88716
2.59491	1.09677	2.91264
4.82809	0.281881	-5.01225
5.64855	0.680397	-0.00432344
2.05078	1.81172	3.35603
2.15624	0.332005	-0.0967146
4.81336	0.49685	0.0382291
2.83911	3.75808	0.740552
4.08294	0.910988	-0.756701
1.95026	0.124748	0.6182
1.88742	0.520738	3.0261
6.50032	0.683017	2.80244
5.13077	0.143015	-0.05562
2.60407	0.988265	0.335462
4.78139	0.701963	-4.76907
5.98997	1.47933	-0.176047
4.17071	1.31278	-0.272249
4.33404	0.107456	-0.0106502
1.98395	1.0337	-0.661343
4.25308	1.19126	4.28843
2.41931	0.253144	-0.675346
3.25049	1.54828	0.372162
2.45941	0.16544	0.739963
4.26833	0.531653	-0.0387242
3.35297	1.71907	1.46198
6.2949	1.67427	0.325687
5.6967	0.414037	5.18099
2.43501	1.08862	0.485845
4.63056	0.618558	0.696343
5.73618	0.0791726	1.26462
4.47881	1.03514	-0.793719
2.73667	0.154336	-5.38116
1.7006	0.774022	1.52215
6.44923	0.428529	-3.05657
6.59895	0.246089	-1.21534
2.06059	0.000519761	-0.0288578
1.16231	0.541443	11.3321
5.72488	0.845132	-8.22085
1.38667	2.96694	1.84286
1.32279	0.0680066	0.0788665
2.40559	1.03051	-0.716984
4.3478	0.444702	0.513457
4.78545	0.0787444	0.373808
3.62211	0.766628	-3.61812
1.15358	0.597348	0.873431
4.79445	0.109511	1.38956
6.59679	0.126655	5.66283
1.03409	0.945118	-1.27042
3.55636	0.105561	-0.00171477
1.75336	1.5877	-0.740953
4.44158	0.742005	-0.353086
5.30674	0.715939	0.0453396
5.53435	1.59482	-0.702563
5.2967	0.475007	0.517982
2.36537	4.79905	-1.18889
5.0214	0.194332	0.165949
5.0544	0.318421	-3.00676
3.91685	0.560684	-0.900118
6.52242	1.35121	-6.89225
3.05729	0.518798	1.57717
4.66386	0.789433	-17.5916
2.70181	0.365017	-0.600143
5.0177	0.166111	-0.791421
6.71021	1.48118	1.07765
4.44253	0.465514	0.770739
1.01423	0.564421	0.299597
4.08245	0.677185	3.61451
1.76275	0.0589467	-0.425194
5.9075	0.426595	0.607295
3.4542	0.806954	1.95107
4.93687	0.191241	0.605789
5.32216	0.84599	-0.23821
4.48118	1.96223	-0.516307
5.35512	2.36948	3.8184
4.89403	1.7102	-3.72724
4.40748	0.374461	0.463616
4.88161	1.18011	0.496608
6.75419	0.0745759	1.53725
6.73632	2.12318	0.31361
1.09059	1.22683	-0.437993
2.00072	0.324718	13.1039
2.29879	1.51926	0.354522
5.71588	1.38467	-4.29651
1.42604	0.352263	0.168128
5.09905	1.36593	2.71406
1.94069	0.131034	0.421438
3.57276	0.0210583	-0.144372
4.32913	0.950912	-21.6523
5.87418	0.115676	-0.334472
6.01191	2.47131	-0.473368
2.91985	0.113439	-1.75374
3.80357	1.98507	-2.1768
3.3776	0.274177	1.06293
1.28764	0.0111812	-0.535052
2.71626	0.117352	-2.84962
2.24279	0.71003	-5.9642
5.89615	1.15019	-4.13452
5.27719	1.20508	3.26824
5.15756	0.0950589	0.178024
6.62962	0.742926	-0.675627
6.62703	1.66149	0.260796
5.03816	0.389307	-1.0386
1.27953	0.584268	23.2739
2.97669	0.578122	0.618423
5.92002	2.08253	0.844802
5.51076	1.32514	-2.63557
5.34565	1.04802	0.893663
4.85631	0.666059	5.26792
5.50949	0.245024	-1.80234
1.38713	0.0393951	0.691982
3.41857	0.346286	-11.8883
3.87778	0.74835	3.35917
5.79711	0.534637	-0.108484
6.97078	0.598065	1.30515
1.47131	2.14451	0.549549
5.92952	0.0436035	-5.32101
1.97198	0.578413	-0.104717
2.88495	0.482147	3.13432
5.35183	0.220678	-0.554402
6.30049	1.20153	0.298903
1.47767	3.11947	0.605931
3.83867	1.45447	1.59537
2.56726	1.16752	-0.015363
6.7551	1.45492	4.83632
4.77844	0.393838	1.89731
6.37151	1.12848	-0.395783
6.20555	1.78392	-0.520347
2.51778	0.370182	0.0352179
5.07529	1.44445	-0.612452
